filename,store,date,total,items,raw_text
X51007846360.jpg,M0606 |,,,Total Including Ost Oe 46.20 | Rounding 0.00 | Cash - safePay -100.00 | GST SR-O 0% 45.20 0.00 | Amt. Excl. GST 45.20,"M0606 |

TKANO HANDEL SDN BHD
(1074617K)

IKE& Tebrau
No. 33, Jalan Harmonium
Taman Desa Tebrau
81100 dohor Bahru
GST No. : 000115154944

co me Me eS Lr orm ae a, YM ON Th RA SN ld Rs, Mh Dd Dl ASA AIOE IA SNR LER BORN AORN LA Ol Med Gn te ONS date anda mtn

Slip: oooovdo1oz000120991 =i it”
a

Trans: 602120917 Staff: 98052
HESS Let Amount TX
598314504 Soft Bun

2 pc @ 0.90 1,80 SR-0
599912000 Mushroom 3.90 SR-0
498314524 Add-On C 4.20 SR-0
99913501 Chicken 4.20 SR-0
999900369 15 Meath 14.10 SR-0
598314505 Minidish 0.40 SR-0
999900372 Soft Drink

2 glass @ 1,80 3.60 SR-0
Total Including Ost Oe 46.20
Rounding 0.00
Total Reunded 4G 20
Cash - safePay -100.00
Change 53 80

Rees LA eth OO Se HORN IO SL SR Mn RRS PER A A te Se AR NY AO AR SR IN SN PU Mt LG NA A I EP Pre NS

GST SR-O 0% 45.20 0.00
Amt. Excl. GST 45.20

FOR eee RE EN em LTA IN NE NE OEY A Ty ocak Ste Si PA Race RT OS ph OI Ar SD et ERY BN Ged Li SD a A SR it AOE Da ee Pe
IEE meting EAE Atte TIE AD AL, A VE Pad LES GCOS Jy GLa ng iN HR nd ALS IE HOG oD GEA LILES DY DED MARTY RL PMO EE NE UAE A VG a A a

data sso nn: ture sm, es seus tone wus eaeg See we SDV Teese ENA Ware tm: pur prod ba ane cove Seon inca ave ed soee Vl ern tonal em tow Daw ama oe aR Daca

Thank you. Please come again,
"
X51007846361.jpg,118 MJ MOOKATA HOUSE,11-06-2018,,iy Ot:C St 48.00 48.00 | 1x - .' Herbal 5.00 5.00 | 1x . . . . ' Salted 5.00 5.00 | 1K = fan 5.00 5.00 | 2x BEER (C) 16.00 32.00 | tx 6 = 2 Lue 2.50 2.50 | Bef. Rounding 102.40 | Change 0.00,"118 MJ MOOKATA HOUSE
NO.7G, Jalan Permas 11,
Bandar Baru Permas Jaya,

81750 Masai, Johor.
+6017-4130144
Date: 11-06-2018 07:23:28 PM

Table No.: 12

TAX INVOICE
(Receipt No.: REC-003763)
QTY ITEM PRICE TOTAL
(RM) (RM)

iy Ot:C St 48.00 48.00
B- Soup

1x - .' Herbal 5.00 5.00
Chicken )

1x . . . . ' Salted 5.00 5.00
E-gg Dumplings

1K = fan 5.00 5.00

1x =~... Thai 4.90 490
Woffee

2x BEER (C) 16.00 32.00

tx 6 = 2 Lue 2.50 2.50
Han Guo

oon secccnsanseussavnasasssaneastseneuasaseesvansantesunensenevevasseitn or sesseeuees
Bef. Rounding 102.40
Change 0.00

rT paren rary errrr rr Trerrrrrrrrerrerirererrrrrerrstrrrer irri dle ee

aerase

Pepe per mmrnrrrmrrrrererrererirarrrrrtirt rrr irr er territories de ie

Thank You & Please Come Again
[ www.facebook.com/118MJMockataHouse |
"
X51007846361.jpg,118 MJ MOOKATA HOUSE,11-06-2018,,iy Ot:C St 48.00 48.00 | 1x - .' Herbal 5.00 5.00 | 1x . . . . ' Salted 5.00 5.00 | 1K = fan 5.00 5.00 | 2x BEER (C) 16.00 32.00 | tx 6 = 2 Lue 2.50 2.50 | Bef. Rounding 102.40 | Change 0.00,"118 MJ MOOKATA HOUSE
NO.7G, Jalan Permas 11,
Bandar Baru Permas Jaya,

81750 Masai, Johor.
+6017-4130144
Date: 11-06-2018 07:23:28 PM

Table No.: 12

TAX INVOICE
(Receipt No.: REC-003763)
QTY ITEM PRICE TOTAL
(RM) (RM)

iy Ot:C St 48.00 48.00
B- Soup

1x - .' Herbal 5.00 5.00
Chicken )

1x . . . . ' Salted 5.00 5.00
E-gg Dumplings

1K = fan 5.00 5.00

1x =~... Thai 4.90 490
Woffee

2x BEER (C) 16.00 32.00

tx 6 = 2 Lue 2.50 2.50
Han Guo

oon secccnsanseussavnasasssaneastseneuasaseesvansantesunensenevevasseitn or sesseeuees
Bef. Rounding 102.40
Change 0.00

rT paren rary errrr rr Trerrrrrrrrerrerirererrrrrerrstrrrer irri dle ee

aerase

Pepe per mmrnrrrmrrrrererrererirarrrrrtirt rrr irr er territories de ie

Thank You & Please Come Again
[ www.facebook.com/118MJMockataHouse |
"
X51007846366.jpg,Ad6067,12/06/2018,38.60,Total Sales Inc] GST 38.60 | Total After Adj Inc]. GST 30.60 | CASH 50.00 | Item Count 3 Change Amt 11.40,"Ad6067

AEON CO. (M) BHD (126926-H)
SRO FLR, AEON TAMAN MALURI SC
JLN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
GST ID + 002017394688
SHOPPING HOURS
SUN-THU: 1000 HRS - 2230 ARS
FRI-SAT; 1000 HRS ~ 2300 HRS

FEISS WR IS Ek SE La AS Ot WR EK NTN AD AR OD Ok EM EY Od AES ART A BU ts Skt 182) ATA KE 19 Oe SP EE EY ORE Ot AD ke OT dw LEK

Ix 000001082678 14, 855R
PREMIER 4X2005
Item promo @10,99 , -3,85
1x 000003384541 13.865
APACHE BLACK &
1x 000006420611 15,005
SUPER ESSENSO M
Item promo @13,75 ~1,25
Sub-total 38 60
Total Sales Inc] GST 38.60
Total After Adj Inc]. GST 30.60
CASH 50.00

Item Count 3 Change Amt 11.40
Tnvoice No: 2018061210100070265

GST Summary Amount Tax
SR @ Of 38.60 0,00
Total 38.60 0,00
12/06/2018 19:40 1010 007 0070265
0306551 PJ NUR AYU

REGULAR STAMP(S) : 1
BONUS STAMP(S) : 0
TOTAL STAMP(S) =o: 1

AFON Stamps Loyalty Program “Product(s)”""
sold are neither exchangeable nor
refundable

AEON PERMAS JAYA —
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

EL
"
X51007846366.jpg,Ad6067,12/06/2018,38.60,Total Sales Inc] GST 38.60 | Total After Adj Inc]. GST 30.60 | CASH 50.00 | Item Count 3 Change Amt 11.40,"Ad6067

AEON CO. (M) BHD (126926-H)
SRO FLR, AEON TAMAN MALURI SC
JLN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
GST ID + 002017394688
SHOPPING HOURS
SUN-THU: 1000 HRS - 2230 ARS
FRI-SAT; 1000 HRS ~ 2300 HRS

FEISS WR IS Ek SE La AS Ot WR EK NTN AD AR OD Ok EM EY Od AES ART A BU ts Skt 182) ATA KE 19 Oe SP EE EY ORE Ot AD ke OT dw LEK

Ix 000001082678 14, 855R
PREMIER 4X2005
Item promo @10,99 , -3,85
1x 000003384541 13.865
APACHE BLACK &
1x 000006420611 15,005
SUPER ESSENSO M
Item promo @13,75 ~1,25
Sub-total 38 60
Total Sales Inc] GST 38.60
Total After Adj Inc]. GST 30.60
CASH 50.00

Item Count 3 Change Amt 11.40
Tnvoice No: 2018061210100070265

GST Summary Amount Tax
SR @ Of 38.60 0,00
Total 38.60 0,00
12/06/2018 19:40 1010 007 0070265
0306551 PJ NUR AYU

REGULAR STAMP(S) : 1
BONUS STAMP(S) : 0
TOTAL STAMP(S) =o: 1

AFON Stamps Loyalty Program “Product(s)”""
sold are neither exchangeable nor
refundable

AEON PERMAS JAYA —
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

EL
"
X51007846368.jpg,Mobo bd,13/06/2018,473.30,"Total Sales (Excluding GST) : 473.30 | Discount : 0.00 | Service Charge : 0.00 | Total GST : 0.00 | Rounding : 0.00 | Total Sales (Inclusive of GST) 473.30 | CHANGE 26.70 | SR-O ¢ 473,30 0.00","Mobo bd

GRANDMA HOMES RESTAURANT
(JM0840871-W)
NO. 3 & 5, JALAN PERMAS 11,
BANDAR BARU PERMAS JAYA,

81750 MASAI,
JOHOR
GST ID:
_ TAX INVOICE
_ Receipt#: CS00001615 Table: 12
Staff: Date: 13/06/2018
Cashier’ USER Time: = 19:47:00
Deeecription ty Price Amt Tax
| =e 3.50 14.00 SR-

Q
4
{ 3.00 3.00 SR-
1 3.00 3.00 SR-
{ 8.00 6.00 SR-
{ 250 2.50 SR-
1 34.00 34.00 SR-
at 1 35.00 365.00 SR-
re 1 28.00 28.00 SR-
poe “ COFFER) {1 1290 1290 SR
_ i 108.00 108.00 SR-
1 85,00 65.00 SR-
1 52.00 52.00 SR-
{
{
{
{
2
1
{
{

24.00 24.00 SR

. 2.50 2.50 SR-
(OFFER) 12.90 12.90 SR-

| 4.50 4.50 SR-
T02 17.50 35.00 SR-

3.00 3.00 SR-
3.00 3.00 SR-
4.00 3.00 SR-

duane cana

~ Total: 24 473.30
Total Sales (Excluding GST) : 473.30

Discount : 0.00

Service Charge : 0.00

Total GST : 0.00

Rounding : 0.00

Total Sales (Inclusive of GST) 473.30
CASH _ 500,00

CHANGE 26.70

GST SUMMARY _

TaxCode % Amt(RM) Tax (RM)
SR-O ¢ 473,30 0.00

Total: 473.30 0,00

# indicated this tax code belong fo service
charges.

GOODS SOLD ARE NOT RETURNABLE, THANK YOU.
"
X51007846368.jpg,Mobo bd,13/06/2018,473.30,"Total Sales (Excluding GST) : 473.30 | Discount : 0.00 | Service Charge : 0.00 | Total GST : 0.00 | Rounding : 0.00 | Total Sales (Inclusive of GST) 473.30 | CHANGE 26.70 | SR-O ¢ 473,30 0.00","Mobo bd

GRANDMA HOMES RESTAURANT
(JM0840871-W)
NO. 3 & 5, JALAN PERMAS 11,
BANDAR BARU PERMAS JAYA,

81750 MASAI,
JOHOR
GST ID:
_ TAX INVOICE
_ Receipt#: CS00001615 Table: 12
Staff: Date: 13/06/2018
Cashier’ USER Time: = 19:47:00
Deeecription ty Price Amt Tax
| =e 3.50 14.00 SR-

Q
4
{ 3.00 3.00 SR-
1 3.00 3.00 SR-
{ 8.00 6.00 SR-
{ 250 2.50 SR-
1 34.00 34.00 SR-
at 1 35.00 365.00 SR-
re 1 28.00 28.00 SR-
poe “ COFFER) {1 1290 1290 SR
_ i 108.00 108.00 SR-
1 85,00 65.00 SR-
1 52.00 52.00 SR-
{
{
{
{
2
1
{
{

24.00 24.00 SR

. 2.50 2.50 SR-
(OFFER) 12.90 12.90 SR-

| 4.50 4.50 SR-
T02 17.50 35.00 SR-

3.00 3.00 SR-
3.00 3.00 SR-
4.00 3.00 SR-

duane cana

~ Total: 24 473.30
Total Sales (Excluding GST) : 473.30

Discount : 0.00

Service Charge : 0.00

Total GST : 0.00

Rounding : 0.00

Total Sales (Inclusive of GST) 473.30
CASH _ 500,00

CHANGE 26.70

GST SUMMARY _

TaxCode % Amt(RM) Tax (RM)
SR-O ¢ 473,30 0.00

Total: 473.30 0,00

# indicated this tax code belong fo service
charges.

GOODS SOLD ARE NOT RETURNABLE, THANK YOU.
"
X51007846370.jpg,‘AoSoF|,,,RM6.69 1 RM6.69 | RM1.03 1 RM1.03 | Total Amount: RM7.72 | Rounding: -RM0.02 | Nett Total: RM7.70 | CASH RM7.70 | Change ; RM0.00 | SR = GST @0% 72.72 - 0.00,"‘AoSoF|

UNIHAKKA INTERNATIONAL SDN BHD
16 Jun 2018 18:25

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180616021 70510
Item Qty Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69
SR 100100000015- Vegetable
RM1.03 1 RM1.03

Total Amount: RM7.72
GST @0%: RMO.00
Rounding: -RM0.02

Nett Total: RM7.70

Payment Mode Amount
CASH RM7.70
Change ; RM0.00
GST Summaly Amount({RM} Tax{RM)
SR = GST @0% 72.72 - 0.00

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846370.jpg,‘AoSoF|,,,RM6.69 1 RM6.69 | RM1.03 1 RM1.03 | Total Amount: RM7.72 | Rounding: -RM0.02 | Nett Total: RM7.70 | CASH RM7.70 | Change ; RM0.00 | SR = GST @0% 72.72 - 0.00,"‘AoSoF|

UNIHAKKA INTERNATIONAL SDN BHD
16 Jun 2018 18:25

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180616021 70510
Item Qty Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69
SR 100100000015- Vegetable
RM1.03 1 RM1.03

Total Amount: RM7.72
GST @0%: RMO.00
Rounding: -RM0.02

Nett Total: RM7.70

Payment Mode Amount
CASH RM7.70
Change ; RM0.00
GST Summaly Amount({RM} Tax{RM)
SR = GST @0% 72.72 - 0.00

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846371.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,,RM3.11 1 RM3.11 | RM3.49 1 RM3.49 | RM1.50 1 RM1.50 | Total Amount: RM8.85 | GST @0%: RMO0.00 | Nett Total: RM8.85 | CASH RM8.85 | Change RM0.00 | SR = GST @0% 8.85 0.00,"UNIHAKKA INTERNATIONAL SDN BHD
13 Jun 2018 18:28

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

. TAX INVOICE
Invoice # : OR180613021 70319 |
Item Qty Total

SR 100100000030- 2 Vege

RM3.11 1 RM3.11

SR 1001000001 14-Add Chicken
RM3.49 1 RM3.49

SR 1001000001 70- Imported Veggies

RM1.50 1 RM1.50

SR 100100000149- Add Vegetable (x)

RMO.75 1 RMOQ.75

Total Amount: RM8.85
GST @0%: RMO0.00
Nett Total: RM8.85

Payment Mode Amount

CASH RM8.85

Change RM0.00

GST Summary Amount(RM) Tax(RM)

SR = GST @0% 8.85 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846371.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,,RM3.11 1 RM3.11 | RM3.49 1 RM3.49 | RM1.50 1 RM1.50 | Total Amount: RM8.85 | GST @0%: RMO0.00 | Nett Total: RM8.85 | CASH RM8.85 | Change RM0.00 | SR = GST @0% 8.85 0.00,"UNIHAKKA INTERNATIONAL SDN BHD
13 Jun 2018 18:28

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

. TAX INVOICE
Invoice # : OR180613021 70319 |
Item Qty Total

SR 100100000030- 2 Vege

RM3.11 1 RM3.11

SR 1001000001 14-Add Chicken
RM3.49 1 RM3.49

SR 1001000001 70- Imported Veggies

RM1.50 1 RM1.50

SR 100100000149- Add Vegetable (x)

RMO.75 1 RMOQ.75

Total Amount: RM8.85
GST @0%: RMO0.00
Nett Total: RM8.85

Payment Mode Amount

CASH RM8.85

Change RM0.00

GST Summary Amount(RM) Tax(RM)

SR = GST @0% 8.85 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846372.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,,RM4.15 1 RM4.15 | RM1.50 1 RM 1.50 | RM4.52 1 RM4.52 | Total Amount: RM10.17 | GST @0%: RM0.00 | Rounding: -RMO0.02 | Nett Total: RM10.15 | CASH RM10.15 | Change RM0.00 | SR = GST @0% 10.17 0.00,"UNIHAKKA INTERNATIONAL SDN BHD
14 Jun 2018 18:27

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18061402170457
Item Qty Total
SR 100100000031- 3 Vege \
RM4.15 1 RM4.15
SR 1001000001 70- Imported Veggies
RM1.50 1 RM 1.50
SR 100100000009- Seafood (M)
RM4.52 1 RM4.52

Total Amount: RM10.17
GST @0%: RM0.00
Rounding: -RMO0.02
Nett Total: RM10.15

Payment Mode Amount

CASH RM10.15

Change RM0.00

GST Summary Amount(RM) Tax{RM)

SR = GST @0% 10.17 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846372.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,,RM4.15 1 RM4.15 | RM1.50 1 RM 1.50 | RM4.52 1 RM4.52 | Total Amount: RM10.17 | GST @0%: RM0.00 | Rounding: -RMO0.02 | Nett Total: RM10.15 | CASH RM10.15 | Change RM0.00 | SR = GST @0% 10.17 0.00,"UNIHAKKA INTERNATIONAL SDN BHD
14 Jun 2018 18:27

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18061402170457
Item Qty Total
SR 100100000031- 3 Vege \
RM4.15 1 RM4.15
SR 1001000001 70- Imported Veggies
RM1.50 1 RM 1.50
SR 100100000009- Seafood (M)
RM4.52 1 RM4.52

Total Amount: RM10.17
GST @0%: RM0.00
Rounding: -RMO0.02
Nett Total: RM10.15

Payment Mode Amount

CASH RM10.15

Change RM0.00

GST Summary Amount(RM) Tax{RM)

SR = GST @0% 10.17 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846379.jpg,Ktob bgt,,19.44,"Sub-tota | 79.44 | Total Sales Ing] GST 19.44 | Rounditig Adj 0.01 | Total After Adj Incl GST 79.45 | VISA 19.45 | Sk @ Oh 19,44 0.00","Ktob bgt

AEGON CO. (M) BHD (126926-H)
SRD FLR, AEGON TAMAN MALURI SC
JEN JEJAA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
GST ID : 002017394688
SHOPPING HOURS
SUN-THU: 1000 HRS - 2230 HRS
“ston SAT:1000 HRS ~ 2300 HRS
VALUED CUSTOMER: 1250065685

ves tine stent ee GEA Rte me Eh ne le SA Mined a ans man 9 lm ks hla bi ete lr ok ea cen dre Ku oti Sh Ha Inet «ay Fe sar et ee a ee

1x 90002007038 : 3.2088
T/BERG LETTUCE
ix 000008746570 17,925R
DRIED FIGS
Ix 000000812627 10,308R
US RED GLOBE
Ix 000005550036 6. 505R
LE ORGANIC SOYS
Ix 000005550036 6 50SK
LE GRGANIC SOY
Ix 060000802185 0.60SR
HOLLAND POTATO
Ix 600000342627 16. 508R
CF TWIN PACK RA
x 090005711055 8, S65K
TOPVALU
ix Gb0005 7 107 4. S65R
TOPVALU TOILET
Sub-tota | 79.44
Total Sales Ing] GST 19.44
Rounditig Adj 0.01
Total After Adj Incl GST 79.45
VISA 19.45
Ace Now: 403149 eg 99 7
Tian Count 9 Change Amt O00
Invoice No: 2018060319100050214
ST Suawary Amount Tax
Sk @ Oh 19,44 0.00
Total 19.44 0.00
03 Sea 16:45 1610 005. GO50214

0301655 PJ NORAZTILASK

REGULAR STAMP(S) H
BONUS STAMP(S) U
TOTAL STAMP(S) 2

AEON Stamos Loyalty Program ""Product(s
sold are neither exchangeable no
refundable

AEON PERMAS JAVA

TEL 1-300-80-AEON (2366)

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

NAO

"
X51007846379.jpg,Ktob bgt,,19.44,"Sub-tota | 79.44 | Total Sales Ing] GST 19.44 | Rounditig Adj 0.01 | Total After Adj Incl GST 79.45 | VISA 19.45 | Sk @ Oh 19,44 0.00","Ktob bgt

AEGON CO. (M) BHD (126926-H)
SRD FLR, AEGON TAMAN MALURI SC
JEN JEJAA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
GST ID : 002017394688
SHOPPING HOURS
SUN-THU: 1000 HRS - 2230 HRS
“ston SAT:1000 HRS ~ 2300 HRS
VALUED CUSTOMER: 1250065685

ves tine stent ee GEA Rte me Eh ne le SA Mined a ans man 9 lm ks hla bi ete lr ok ea cen dre Ku oti Sh Ha Inet «ay Fe sar et ee a ee

1x 90002007038 : 3.2088
T/BERG LETTUCE
ix 000008746570 17,925R
DRIED FIGS
Ix 000000812627 10,308R
US RED GLOBE
Ix 000005550036 6. 505R
LE ORGANIC SOYS
Ix 000005550036 6 50SK
LE GRGANIC SOY
Ix 060000802185 0.60SR
HOLLAND POTATO
Ix 600000342627 16. 508R
CF TWIN PACK RA
x 090005711055 8, S65K
TOPVALU
ix Gb0005 7 107 4. S65R
TOPVALU TOILET
Sub-tota | 79.44
Total Sales Ing] GST 19.44
Rounditig Adj 0.01
Total After Adj Incl GST 79.45
VISA 19.45
Ace Now: 403149 eg 99 7
Tian Count 9 Change Amt O00
Invoice No: 2018060319100050214
ST Suawary Amount Tax
Sk @ Oh 19,44 0.00
Total 19.44 0.00
03 Sea 16:45 1610 005. GO50214

0301655 PJ NORAZTILASK

REGULAR STAMP(S) H
BONUS STAMP(S) U
TOTAL STAMP(S) 2

AEON Stamos Loyalty Program ""Product(s
sold are neither exchangeable no
refundable

AEON PERMAS JAVA

TEL 1-300-80-AEON (2366)

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

NAO

"
X51007846387.jpg,0609 >,21/6/2018,,"Totai Inclusive GST 0% : : 9.30 | : Rounding Adjustment : - 0.00 | - Rounded Total (RM): 9.30 | Cah 10.30 | CHANGE 1.00 | SR °@ 0% | 9,30 0.00","0609 >
BOOK TALK (MUTIARA RINI) SDN BHD
1203399-T
NO. 53 & 55, JALAN UTAMA 34,
MUTIARA RINI,
SKUDAL,
JOHOR.
GST Reg.: 000445296640

CLT

IL

aca oo

Document No. > MR-T01105105

| Date : 21/6/2018 9:14:08 PM
Cashier : CASHIER1
Member :
TAX INVOICE
CODE/DESC PRICE Disc AMOUNT TAX
ary RM RM CODE

| 95% 547308127 NCB12 XTRA DOCUMENT CASE A4
 2UNIT * 4.650000 - 0.00 9.30 SR

S
Totai Inclusive GST 0% : : 9.30
: Rounding Adjustment : - 0.00
- Rounded Total (RM): 9.30
Cah 10.30
CHANGE 1.00
GST Summary Amount(RM) Tax(RM)
SR °@ 0% | 9,30 0.00

GOODS SOLD ARE NOT RETURNABLE OR
EXCHANGEABLE
BODES), BAAS BER A he
ine RE ISR lo THT !

| THANK YOU
PLEASE COME AGAIN !

"
X51007846387.jpg,0609 >,21/6/2018,,"Totai Inclusive GST 0% : : 9.30 | : Rounding Adjustment : - 0.00 | - Rounded Total (RM): 9.30 | Cah 10.30 | CHANGE 1.00 | SR °@ 0% | 9,30 0.00","0609 >
BOOK TALK (MUTIARA RINI) SDN BHD
1203399-T
NO. 53 & 55, JALAN UTAMA 34,
MUTIARA RINI,
SKUDAL,
JOHOR.
GST Reg.: 000445296640

CLT

IL

aca oo

Document No. > MR-T01105105

| Date : 21/6/2018 9:14:08 PM
Cashier : CASHIER1
Member :
TAX INVOICE
CODE/DESC PRICE Disc AMOUNT TAX
ary RM RM CODE

| 95% 547308127 NCB12 XTRA DOCUMENT CASE A4
 2UNIT * 4.650000 - 0.00 9.30 SR

S
Totai Inclusive GST 0% : : 9.30
: Rounding Adjustment : - 0.00
- Rounded Total (RM): 9.30
Cah 10.30
CHANGE 1.00
GST Summary Amount(RM) Tax(RM)
SR °@ 0% | 9,30 0.00

GOODS SOLD ARE NOT RETURNABLE OR
EXCHANGEABLE
BODES), BAAS BER A he
ine RE ISR lo THT !

| THANK YOU
PLEASE COME AGAIN !

"
X51007846388.jpg,®,,,RM6.69 1 RM6.69 | RM1.50 1 RM1.50 | Total Amount: RM8.19 | Rounding: RM0.01 | Nett Total: RM8.20 | CASH RM8.20 | SR = GST @0% 8.19 0.00,"®
ie

4

¢

UNIHAKKA INTERNATIONAL SDN BHD
18 Jun 2018 18:29

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180618021 70501
Item Qty Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69
SR 1001000001 70- Imported Veggies
RM1.50 1 RM1.50

Total Amount: RM8.19
GST @0%: RMO.00
Rounding: RM0.01
Nett Total: RM8.20

Payment Mode Amount

CASH RM8.20

Change RMO.00

GST Summary Amount(RM) Tax(RM)

SR = GST @0% 8.19 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice

hm a
<i. f eat

‘, <e)

meet

Ean
"
X51007846388.jpg,®,,,RM6.69 1 RM6.69 | RM1.50 1 RM1.50 | Total Amount: RM8.19 | Rounding: RM0.01 | Nett Total: RM8.20 | CASH RM8.20 | SR = GST @0% 8.19 0.00,"®
ie

4

¢

UNIHAKKA INTERNATIONAL SDN BHD
18 Jun 2018 18:29

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180618021 70501
Item Qty Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69
SR 1001000001 70- Imported Veggies
RM1.50 1 RM1.50

Total Amount: RM8.19
GST @0%: RMO.00
Rounding: RM0.01
Nett Total: RM8.20

Payment Mode Amount

CASH RM8.20

Change RMO.00

GST Summary Amount(RM) Tax(RM)

SR = GST @0% 8.19 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice

hm a
<i. f eat

‘, <e)

meet

Ean
"
X51007846391.jpg,N66 9%,,,RM6.69 1 RM6.69 | RM 1.50 1 RM1.50 | Total Amount: RM8.19 | GST @0%: RM0.00 | Rounding: RM0.01 | Nett Total: RM8.20 | CASH RM8.20 | Change RMO0.00 | SR = GST @0% 8.19 6.00,"N66 9%

UNIHAKKA INTERNATIONAL SDN BHD
20 Jun 2018 18:15

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180620021 70346
Item Qty Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69
SR 1001000001 70- Imported Veggies
RM 1.50 1 RM1.50

Total Amount: RM8.19
GST @0%: RM0.00
Rounding: RM0.01
Nett Total: RM8.20

Payment Mode Amount
CASH RM8.20
Change RMO0.00
GST Summary Amount(RM) Tax({RM)
SR = GST @0% 8.19 6.00

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846391.jpg,N66 9%,,,RM6.69 1 RM6.69 | RM 1.50 1 RM1.50 | Total Amount: RM8.19 | GST @0%: RM0.00 | Rounding: RM0.01 | Nett Total: RM8.20 | CASH RM8.20 | Change RMO0.00 | SR = GST @0% 8.19 6.00,"N66 9%

UNIHAKKA INTERNATIONAL SDN BHD
20 Jun 2018 18:15

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180620021 70346
Item Qty Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69
SR 1001000001 70- Imported Veggies
RM 1.50 1 RM1.50

Total Amount: RM8.19
GST @0%: RM0.00
Rounding: RM0.01
Nett Total: RM8.20

Payment Mode Amount
CASH RM8.20
Change RMO0.00
GST Summary Amount(RM) Tax({RM)
SR = GST @0% 8.19 6.00

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
